,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,individual importance,total importance,individual std,total std
134,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,,,,,,,,8.990433763749697e-05,0.0032401598661518207,9.217891161552062e-05,0.0018857355234372386
708,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,8.898799766839247e-05,0.6557761631036971,0.00013051566962622921,0.013945206240751127
86,sett_cutoff,sett_preprocess_age,sett_scale,,,,,,,,8.858782251710625e-05,0.015305927870483023,8.186004696657812e-05,0.0023928798294517014
334,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,,,8.827758952508564e-05,0.6032042528933526,9.271024872978297e-05,0.014793869231496734
165,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,,,8.791174727708442e-05,0.002902340060395261,9.601565268775174e-05,0.0018064062587671505
370,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,,8.745556169978134e-05,0.6030232352019812,8.830501779248621e-05,0.015573143252663854
486,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,8.636260838363818e-05,0.028602332990542517,9.270834820273635e-05,0.0055578991731817075
675,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_stratify_split,,,,,8.627348875317635e-05,0.90185070877264,0.0001338203505309347,0.028865230261284028
414,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_stratify_split,,,,,,8.617626438001378e-05,0.1532893158450352,0.0001331263079073817,0.010939094402392135
188,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_model,,,,,,,8.589631913564453e-05,0.6235571595974478,0.00011363861578556186,0.0173896999216803
742,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,8.577362228208261e-05,0.6517099516855114,9.112184927254167e-05,0.017196337065950567
450,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,,,,,,8.524531625802118e-05,0.02794424448661085,0.00010057702423702029,0.005984645005588864
711,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,8.518928807456705e-05,0.6500024672100535,0.00010010414714569256,0.014321755622974889
385,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,,,,,,8.512757282782821e-05,0.6356328027256755,0.00013112055798604805,0.015279951695245597
117,sett_encode_categorical,sett_preprocess_income,sett_stratify_split,,,,,,,,8.485689715349502e-05,0.06887801369530619,8.5660191694972e-05,0.00699137671047941
595,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,8.453931780140986e-05,0.0825528100258985,0.00013435961945753604,0.007473273394078256
98,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,,,,,,,,8.444027170914597e-05,0.60181490171862,7.970367090005366e-05,0.015324028843084954
303,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,,8.402710113152212e-05,0.7348262156325367,8.369367828846873e-05,0.022258875736911033
339,sett_exclude_features,sett_fairness_grouping,sett_scale,sett_stratify_split,,,,,,,8.32108636089665e-05,0.7347277667292356,7.44553740648712e-05,0.023408116797691187
458,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_scale,,,,,,8.272647686140948e-05,0.6308927776304292,0.00020246740343143324,0.017090610511690613
907,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,8.2696180595655e-05,0.9440413862880379,9.8418532673919e-05,0.018338026094254035
641,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_stratify_split,,,,,8.22522925129452e-05,0.894597304006334,0.0001285730359808565,0.02648852139580336
390,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_stratify_split,,,,,,8.125591614765883e-05,0.15021498315396828,0.0001270700484349832,0.011803752387778267
216,sett_cutoff,sett_exclude_features,sett_model,sett_scale,,,,,,,8.118483368701127e-05,0.01928891687620452,0.00019725910770378705,0.003674136495103185
175,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,,,,,,,8.098541922028255e-05,0.02075836910553147,0.0001290571422545794,0.0027619033317877535
368,sett_exclude_subgroups,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,,8.09176059816901e-05,0.0728398586912638,0.00012602127539500203,0.005663493393736016
835,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,8.0349733730891e-05,0.7515194269876991,0.00018097792292656948,0.021761740797593902
624,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,8.028833090740841e-05,0.7439845365202455,0.00012508849903662334,0.021269139258557106
497,sett_cutoff,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,,,8.026502021050843e-05,0.6284541922272319,0.0001793940001012922,0.018059234593542507
298,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_stratify_split,,,,,,,8.02392385810609e-05,0.733767097701322,0.00011223709137648974,0.02308762537210303
250,sett_cutoff,sett_model,sett_preprocess_age,sett_scale,,,,,,,8.015193890176809e-05,0.017965190786456586,0.00018003324196299615,0.003351448690006445
612,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,8.000093762233576e-05,0.0774723351676511,0.00017993124259198058,0.006563951358795886
32,sett_exclude_features,sett_scale,,,,,,,,,7.889484315371344e-05,0.0017691758731959843,0.00010268453821477805,0.0009814023106411622
139,sett_exclude_features,sett_scale,sett_stratify_split,,,,,,,,7.843044348816361e-05,0.06925353213504493,7.29601992610706e-05,0.007183858692003078
58,sett_cutoff,sett_encode_categorical,sett_model,,,,,,,,7.794409107961885e-05,0.015425853062715898,8.928339288073803e-05,0.00237429975361301
106,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_income,,,,,,,,7.752575671964617e-05,0.5999651542584352,0.00010801417045269738,0.015107763619002238
128,sett_exclude_features,sett_fairness_grouping,sett_scale,,,,,,,,7.726425363640795e-05,0.6001008911029064,0.00010285493320245474,0.015269954105218217
112,sett_encode_categorical,sett_model,sett_stratify_split,,,,,,,,7.638874208473225e-05,0.06833054435860997,0.00011059838910031252,0.005788866936831047
24,sett_encode_categorical,sett_preprocess_income,,,,,,,,,7.524972749247546e-05,0.0013876847161570244,0.00010257925865761709,0.0013775693250643374
255,sett_cutoff,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,,7.39811957672272e-05,0.018736043657302772,0.00013555024837133886,0.004206556254874201
502,sett_cutoff,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,7.326575506046214e-05,0.6300513119912758,0.00013461623546457037,0.016038010118952336
395,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_stratify_split,,,,,,7.146733150272506e-05,0.8700206320771253,8.117258553447941e-05,0.03107980627154448
21,sett_encode_categorical,sett_fairness_grouping,,,,,,,,,7.066008089040343e-05,0.5972899042275605,0.000143047558590322,0.01617216098332104
150,sett_exclude_subgroups,sett_preprocess_age,sett_scale,,,,,,,,7.04266964894207e-05,0.003085868102533762,8.594829692153418e-05,0.001654992477752424
360,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,,7.023829674011111e-05,0.006281314593256362,9.028506562402677e-05,0.0035011595039561444
355,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_scale,,,,,,,6.988097585537294e-05,0.6047570877818627,8.611640275913197e-05,0.01487722986868511
616,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,6.976007775011013e-05,0.6113685899124619,8.95393223351098e-05,0.015680813919770206
324,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,,,,,,,6.943569938656686e-05,0.006750417825369859,8.107678760413464e-05,0.003857197812886462
585,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,,6.935269429152524e-05,0.6121009404928552,8.120598925877721e-05,0.014194795456959645
108,sett_encode_categorical,sett_fairness_grouping,sett_stratify_split,,,,,,,,6.877994685200242e-05,0.7300482757396363,6.850648164634516e-05,0.02362031046230083
181,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_stratify_split,,,,,,,6.814936600203784e-05,0.1386740826198401,7.827947927483914e-05,0.013237545200906281
321,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,,,,,,,6.798816684087133e-05,0.007494779983196878,0.00010082482703808108,0.0034307946844725945
419,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_income,sett_stratify_split,,,,,,6.52381966651763e-05,0.1514261346075861,7.532655650855287e-05,0.01075604820306822
680,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,6.469822059151955e-05,0.8986165837872644,7.469056209829428e-05,0.020078523105784687
26,sett_encode_categorical,sett_stratify_split,,,,,,,,,6.280082084299282e-05,0.06655666293097008,7.100476762889442e-05,0.006520434436117575
408,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,,,,,,6.236132457530121e-05,0.63730636502291,7.686057227660656e-05,0.014696598453142282
185,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_income,,,,,,,6.213771973871384e-05,0.02147474363544044,7.76438644804567e-05,0.004382010274750755
582,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,,6.191750782481297e-05,0.6137479210749937,9.807129270365541e-05,0.014184069689489244
22,sett_encode_categorical,sett_model,,,,,,,,,6.188793706715637e-05,0.0006306601110399829,8.407332775990816e-05,0.00037824572051935884
383,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,,6.1018851232810514e-05,0.0727420756706672,0.00010766327378980348,0.006831775357999966
634,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,6.075710408153254e-05,0.7425526114856986,0.0001081961899747102,0.021426561800139167
753,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,6.0218225257071715e-05,0.17013770067602546,4.931576218674392e-05,0.007413008403688666
55,sett_cutoff,sett_encode_categorical,sett_exclude_features,,,,,,,,6.0192736781016035e-05,0.015473738383047879,9.69612453884236e-05,0.002557135434077019
925,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,5.968038255126092e-05,0.9365010664947162,4.853856255370152e-05,0.017534400284638103
910,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,5.962076113225586e-05,0.9277077876044137,4.720461928788967e-05,0.01830184050609127
724,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,5.908098077124901e-05,0.16680708305544328,4.598478249785033e-05,0.013084954763037783
176,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,,,,,,,5.892711096820859e-05,0.6232609574880059,0.00010174175755961094,0.01697157547349172
440,sett_cutoff,sett_encode_categorical,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,5.838341428850829e-05,0.14347918849409752,0.00017474263586231815,0.013621381687863731
701,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,5.834393806737561e-05,0.8806672654007885,0.00017390880030334705,0.026900252668503398
471,sett_cutoff,sett_exclude_features,sett_model,sett_scale,sett_stratify_split,,,,,,5.712353364304627e-05,0.14818971512238027,8.066693661860657e-05,0.014335451731830663
905,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,5.642106256664809e-05,0.9322753248094924,3.688107499112568e-05,0.027809740830459014
719,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_stratify_split,,,,,5.606640988455402e-05,0.16900811791763107,3.661243110129611e-05,0.010677424248046933
732,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_scale,sett_stratify_split,,,,,5.603578434161457e-05,0.8890887591705274,7.639130869752473e-05,0.03237472093933453
761,sett_cutoff,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,5.5506721561334195e-05,0.8851565175204902,0.00010434306905016362,0.02708316862412931
510,sett_cutoff,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,5.550484264856245e-05,0.14576133592202212,0.00010435824455669115,0.013389370664339904
446,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,,,,,,5.530345512436912e-05,0.02760209198607696,4.086455053210901e-05,0.0033708811118153903
823,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,5.525321772852091e-05,0.7633694731051385,7.062113681133052e-05,0.018947698429303075
707,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,5.5116112507609e-05,0.6494720951858501,4.1422815421549e-05,0.017117953844174257
373,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,,,5.451393559781357e-05,0.6035492032740454,7.87312331115984e-05,0.014985045195212038
738,sett_cutoff,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,5.4179329022024657e-05,0.16006334774996056,4.22617327653705e-05,0.012232928953152113
919,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,5.3958906975141475e-05,0.913351402561137,4.2166707213424686e-05,0.024588981937811817
378,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,,5.35957748188346e-05,0.7332671040005527,5.2918474761983704e-05,0.023277101094508344
173,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,,,5.2901781883980494e-05,0.06826217933541948,5.280982819734794e-05,0.006310383361616269
453,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_scale,,,,,,5.287772217290523e-05,0.028828222595602995,6.611436077404681e-05,0.007051061512974147
97,sett_encode_categorical,sett_exclude_features,sett_stratify_split,,,,,,,,5.279464474519245e-05,0.06840711288694162,6.251567860515725e-05,0.007156993073834116
168,sett_model,sett_preprocess_income,sett_scale,,,,,,,,5.27319532635772e-05,0.0032437673542520017,7.824361689905978e-05,0.002461273057283267
104,sett_encode_categorical,sett_fairness_grouping,sett_model,,,,,,,,5.2608768905154874e-05,0.5985275252339466,6.592000238754518e-05,0.016369772518099252
508,sett_cutoff,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,5.2113451882261055e-05,0.14610870866528783,7.670310372634305e-05,0.01283836833398337
714,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,5.195759629400818e-05,0.6516473878377087,6.459345206879244e-05,0.01285636335228793
759,sett_cutoff,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,5.193920335326942e-05,0.8853798458989524,7.667886563350651e-05,0.031101732476029074
282,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,,,,,,,5.1737423597302345e-05,0.6056102224651827,7.566099765266022e-05,0.014326051026165808
101,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_income,,,,,,,,5.156985744481988e-05,0.0034611643340956228,7.596544065366305e-05,0.0025692149337023682
264,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_stratify_split,,,,,,,5.0184501682316586e-05,0.0729485725241586,6.220207010643244e-05,0.006936359674780465
593,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,5.004289821239254e-05,0.08049632288792274,4.746305689188323e-05,0.005901401528045591
515,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_stratify_split,,,,,,4.992766854858758e-05,0.7440287739570719,6.16567914155309e-05,0.021980838625174044
821,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,4.989634232992791e-05,0.7593046226524384,4.738135718680559e-05,0.022941782249715974
269,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_stratify_split,,,,,,,4.980384750018082e-05,0.7331876417362211,5.736096845581725e-05,0.023796148209242876
600,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,4.97760212608076e-05,0.07996001986474979,0.00010246020757348033,0.009430908416460665
828,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,4.96694804359341e-05,0.7578284933696466,0.00010149664941210019,0.01920306242393317
598,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,4.919462489896661e-05,0.08070564437914751,4.357980868818019e-05,0.008654223506701988
826,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,4.9050878198088455e-05,0.7594358868441962,4.3226593783001e-05,0.021038168688786343
627,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,4.9044186372313036e-05,0.08059599547827964,5.149373448475937e-05,0.006225492225068148
1,sett_encode_categorical,,,,,,,,,,4.901130310145086e-05,4.901130310145086e-05,9.732299790802744e-05,9.732299790802744e-05
696,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_stratify_split,,,,,4.883381951801623e-05,0.889957066044362,5.714425243245362e-05,0.025657732276991113
841,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,4.881112967926201e-05,0.7600998256503677,5.08566081475243e-05,0.02142197999655515
407,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,,,,,,4.880638444328692e-05,0.6322548902427184,9.988472612738636e-05,0.01677527971824562
435,sett_cutoff,sett_encode_categorical,sett_model,sett_preprocess_income,sett_stratify_split,,,,,,4.875318052301725e-05,0.14789281256022696,5.7421864140824765e-05,0.012525092732370596
99,sett_encode_categorical,sett_exclude_subgroups,sett_model,,,,,,,,4.868546347915472e-05,0.0027039801949118114,6.688036211760907e-05,0.0014369845364972493
288,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_stratify_split,,,,,,,4.7955237892736066e-05,0.07300812872760606,6.706594128886467e-05,0.005526296251577187
293,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_income,sett_stratify_split,,,,,,,4.776455662750785e-05,0.07322758492102327,5.018095585891725e-05,0.00705809102007488
184,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_age,,,,,,,4.758021362808174e-05,0.019017869990691605,9.824615040458616e-05,0.0023865773425572052
259,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,,,,,,,4.7334389409773895e-05,0.6050853863283099,6.496675016310548e-05,0.014581292384579862
549,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_stratify_split,,,,,,4.71663935112819e-05,0.7447184520077776,6.542425672795568e-05,0.022661372594647348
463,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,,4.681935048752933e-05,0.6320439929840724,5.7600959639611296e-05,0.015076889900918235
221,sett_cutoff,sett_exclude_features,sett_preprocess_income,sett_scale,,,,,,,4.6657728289214964e-05,0.019891183784437973,5.511986208846582e-05,0.004664473286840022
554,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,4.653420135159988e-05,0.7451248027604283,4.913519531684712e-05,0.0203984785790711
320,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,,,,,,,4.581452721396469e-05,0.005989426494651066,4.1145220396272514e-05,0.0019488411500366433
177,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,,,,,,,4.535607207148279e-05,0.01781381404185317,0.00013953462688456482,0.002577079620233004
91,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,,,,,,,,4.530869497940548e-05,0.003238074233480802,6.235123211180154e-05,0.0014522069738453066
581,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,,4.488628763186192e-05,0.6108005248946724,4.193907692719671e-05,0.015583937065570163
391,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,,,,,,4.467664743484128e-05,0.6281011227070914,0.00013447123635245298,0.01705367356822721
325,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_scale,,,,,,,4.387153635738292e-05,0.005327818608348251,0.0001098674125252808,0.0021950403900446863
371,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,,,,4.320410629847648e-05,0.6008885815983656,0.00010327420275064842,0.016284405265072216
340,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,,4.26598739388794e-05,0.004952316585210306,6.558617355404264e-05,0.002132662367871296
166,sett_model,sett_preprocess_age,sett_scale,,,,,,,,4.2643887357503006e-05,0.0018985802617076646,0.00010434602219144702,0.0011144299941168413
586,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_scale,,,,,,4.2332297480119436e-05,0.609157302859558,0.00010893977241996787,0.013878275827674355
280,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,,,4.2264761827741944e-05,0.6042188927613072,5.428859616095693e-05,0.0158913336450353
601,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,4.187197867743976e-05,0.6067486942904454,6.467005187947321e-05,0.015070212005292677
754,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,4.136930192210459e-05,0.16423541388893584,7.055554232942362e-05,0.010709756400627652
926,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,4.115462232375014e-05,0.9235793795334366,7.048280742679077e-05,0.029166001472575108
474,sett_cutoff,sett_exclude_features,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,4.0228148007968534e-05,0.1436102153491462,4.495566108181811e-05,0.013161317656510832
332,sett_exclude_features,sett_fairness_grouping,sett_model,sett_scale,,,,,,,4.022485462302482e-05,0.602246998245314,9.206370086353849e-05,0.015515051805458766
137,sett_exclude_features,sett_preprocess_income,sett_scale,,,,,,,,4.021962596989452e-05,0.003493352924557401,6.549239965267657e-05,0.0023308078008332923
755,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,4.019031594060093e-05,0.17006014437391614,5.303846406656304e-05,0.010924366635403963
735,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,4.013063323835561e-05,0.8797129389938789,4.5265853337745946e-05,0.03076556249419769
927,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,4.004077428283641e-05,0.9363139341772353,5.31772203959478e-05,0.019263397731698034
132,sett_exclude_features,sett_model,sett_scale,,,,,,,,3.993602347198831e-05,0.0027628642761455668,9.134296335577973e-05,0.001235113333507346
489,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,,,,,,3.979642073337576e-05,0.02976063864510988,5.306029842937714e-05,0.006918247999680483
50,sett_preprocess_age,sett_scale,,,,,,,,,3.967321745069197e-05,0.0008753264104753766,2.485515575754176e-05,0.0006063033320461826
475,sett_cutoff,sett_exclude_features,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,3.946321233836126e-05,0.14738739176740606,4.999933499805715e-05,0.01490255255521472
736,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,3.929659769185885e-05,0.8877910242111818,5.138553163022687e-05,0.0286049356534057
745,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,3.918194675334267e-05,0.6539199436964624,5.266594832251425e-05,0.016968934030827974
726,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,3.888091498396556e-05,0.16605270885456908,5.119329038286086e-05,0.0157750272195261
912,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,3.882246569310081e-05,0.9261389793818556,5.098989326053392e-05,0.020929084717187133
727,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,3.877883026806066e-05,0.6400666361201871,3.5617422126092485e-05,0.01538456665325336
466,sett_cutoff,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,3.857161434898511e-05,0.023764698961071556,3.5812465177561796e-05,0.003786497093159168
363,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,,,,,,,3.856182720381818e-05,0.006744763373273519,5.907516300093805e-05,0.003681270396352327
171,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,,,3.838104922179559e-05,0.0026161775179566514,6.996629824056523e-05,0.002106499363600588
376,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,,3.837756783441543e-05,0.6022629479684242,7.091894296065804e-05,0.01480465130748888
461,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_scale,,,,,,3.812679894039246e-05,0.6273954615317461,3.550979014588925e-05,0.0165827366665282
619,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,,3.798608574095868e-05,0.6121402747956992,5.6140842642737414e-05,0.014390882065753808
100,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_age,,,,,,,,3.76032566730244e-05,0.002132214669007938,6.043540378262656e-05,0.0013853478461867295
422,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,,3.7222074694556784e-05,0.6305778533656335,4.5044837252697806e-05,0.01604202086526688
404,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_preprocess_income,sett_stratify_split,,,,,,3.7047321632263154e-05,0.14504600316878152,4.8087116949637754e-05,0.013621673555752622
194,sett_cutoff,sett_encode_categorical,sett_model,sett_preprocess_income,,,,,,,3.697790459280067e-05,0.018867969757116514,4.623431668488786e-05,0.0037881981089820556
219,sett_cutoff,sett_exclude_features,sett_preprocess_age,sett_scale,,,,,,,3.657236486100371e-05,0.0176048909863371,3.455259692005125e-05,0.0027000184003346636
